id_venda;cod_cliente;Des_Cliente;cod_produto;nom_produto;cod_marca;des_marca;Ano_venda;Mês_venda;Dia_venda;dtc_venda;qtd_venda;val_venda;num_nota
1,925;4;TOM JOBIM;3;TECLADO;1;APPLE;2,015;3;18;18/03/2015;2;342.09;447
2,239;4;TOM JOBIM;3;TECLADO;1;APPLE;2,015;6;8;08/06/2015;3;342.09;958
2,381;4;TOM JOBIM;3;TECLADO;1;APPLE;2,014;8;13;13/08/2014;3;342.09;969
2,426;4;TOM JOBIM;3;TECLADO;1;APPLE;2,015;12;3;03/12/2015;1;342.09;1,430
2,631;4;TOM JOBIM;3;TECLADO;1;APPLE;2,015;4;27;27/04/2015;1;342.09;103
2,671;4;TOM JOBIM;3;TECLADO;1;APPLE;2,014;1;15;15/01/2014;3;342.09;914
2,780;4;TOM JOBIM;3;TECLADO;1;APPLE;2,014;11;28;28/11/2014;1;342.09;1,237
2,831;4;TOM JOBIM;3;TECLADO;1;APPLE;2,015;11;5;05/11/2015;3;342.09;941
3,293;4;TOM JOBIM;3;TECLADO;1;APPLE;2,015;3;2;02/03/2015;3;342.09;257
3,441;4;TOM JOBIM;3;TECLADO;1;APPLE;2,014;11;21;21/11/2014;1;342.09;1,113
3,604;4;TOM JOBIM;3;TECLADO;1;APPLE;2,015;8;14;14/08/2015;3;342.09;1,468
3,612;4;TOM JOBIM;3;TECLADO;1;APPLE;2,015;8;5;05/08/2015;2;342.09;1,037
3,645;4;TOM JOBIM;3;TECLADO;1;APPLE;2,014;2;18;18/02/2014;2;342.09;484
3,750;4;TOM JOBIM;3;TECLADO;1;APPLE;2,014;4;24;24/04/2014;1;342.09;453
3,847;4;TOM JOBIM;3;TECLADO;1;APPLE;2,015;8;21;21/08/2015;1;342.09;810
3,880;4;TOM JOBIM;3;TECLADO;1;APPLE;2,015;8;5;05/08/2015;1;342.09;501
3,993;4;TOM JOBIM;3;TECLADO;1;APPLE;2,014;10;6;06/10/2014;3;342.09;279
4,217;4;TOM JOBIM;3;TECLADO;1;APPLE;2,015;3;27;27/03/2015;1;342.09;517
4,253;4;TOM JOBIM;3;TECLADO;1;APPLE;2,015;9;3;03/09/2015;2;342.09;101
4,397;4;TOM JOBIM;3;TECLADO;1;APPLE;2,015;9;18;18/09/2015;3;342.09;540
4,548;4;TOM JOBIM;3;TECLADO;1;APPLE;2,015;10;12;12/10/2015;3;342.09;52
4,683;4;TOM JOBIM;3;TECLADO;1;APPLE;2,014;10;17;17/10/2014;3;342.09;785
4,977;4;TOM JOBIM;3;TECLADO;1;APPLE;2,015;2;25;25/02/2015;2;342.09;916
5,506;4;TOM JOBIM;3;TECLADO;1;APPLE;2,015;5;20;20/05/2015;1;342.09;534
5,577;4;TOM JOBIM;3;TECLADO;1;APPLE;2,015;1;7;07/01/2015;3;342.09;891
5,761;4;TOM JOBIM;3;TECLADO;1;APPLE;2,014;12;16;16/12/2014;3;342.09;1,339
5,796;4;TOM JOBIM;3;TECLADO;1;APPLE;2,015;10;24;24/10/2015;1;342.09;701
6,041;4;TOM JOBIM;3;TECLADO;1;APPLE;2,014;6;9;09/06/2014;2;342.09;206
6,086;4;TOM JOBIM;3;TECLADO;1;APPLE;2,015;9;23;23/09/2015;3;342.09;942
6,132;4;TOM JOBIM;3;TECLADO;1;APPLE;2,014;9;19;19/09/2014;1;342.09;1,160
6,174;4;TOM JOBIM;3;TECLADO;1;APPLE;2,014;11;7;07/11/2014;1;342.09;153
6,235;4;TOM JOBIM;3;TECLADO;1;APPLE;2,014;6;14;14/06/2014;2;342.09;680
6,285;4;TOM JOBIM;3;TECLADO;1;APPLE;2,015;10;9;09/10/2015;1;342.09;387
6,336;4;TOM JOBIM;3;TECLADO;1;APPLE;2,014;4;25;25/04/2014;3;342.09;314
6,563;4;TOM JOBIM;3;TECLADO;1;APPLE;2,014;8;4;04/08/2014;2;342.09;1,005
6,761;4;TOM JOBIM;3;TECLADO;1;APPLE;2,014;1;2;02/01/2014;2;342.09;461
7,064;4;TOM JOBIM;3;TECLADO;1;APPLE;2,014;6;5;05/06/2014;1;342.09;373
7,361;4;TOM JOBIM;3;TECLADO;1;APPLE;2,014;11;10;10/11/2014;2;342.09;866
7,531;4;TOM JOBIM;3;TECLADO;1;APPLE;2,014;2;23;23/02/2014;2;342.09;1,265
7,564;4;TOM JOBIM;3;TECLADO;1;APPLE;2,014;3;27;27/03/2014;1;342.09;777
7,577;4;TOM JOBIM;3;TECLADO;1;APPLE;2,014;3;12;12/03/2014;2;342.09;508
7,594;4;TOM JOBIM;3;TECLADO;1;APPLE;2,014;9;16;16/09/2014;1;342.09;866
7,607;4;TOM JOBIM;3;TECLADO;1;APPLE;2,015;4;16;16/04/2015;2;342.09;873
7,737;4;TOM JOBIM;3;TECLADO;1;APPLE;2,014;11;28;28/11/2014;2;342.09;1,003
7,761;4;TOM JOBIM;3;TECLADO;1;APPLE;2,014;7;13;13/07/2014;3;342.09;1,251
8,130;4;TOM JOBIM;3;TECLADO;1;APPLE;2,015;2;27;27/02/2015;2;342.09;482
8,159;4;TOM JOBIM;3;TECLADO;1;APPLE;2,014;1;7;07/01/2014;2;342.09;944
8,178;4;TOM JOBIM;3;TECLADO;1;APPLE;2,014;12;13;13/12/2014;1;342.09;664
8,254;4;TOM JOBIM;3;TECLADO;1;APPLE;2,015;7;26;26/07/2015;2;342.09;745
8,326;4;TOM JOBIM;3;TECLADO;1;APPLE;2,014;12;4;04/12/2014;3;342.09;502
8,399;4;TOM JOBIM;3;TECLADO;1;APPLE;2,014;7;19;19/07/2014;1;342.09;1,058
8,430;4;TOM JOBIM;3;TECLADO;1;APPLE;2,015;12;21;21/12/2015;2;342.09;1,129
8,708;4;TOM JOBIM;3;TECLADO;1;APPLE;2,014;7;6;06/07/2014;2;342.09;797
8,800;4;TOM JOBIM;3;TECLADO;1;APPLE;2,015;7;23;23/07/2015;2;342.09;326
8,842;4;TOM JOBIM;3;TECLADO;1;APPLE;2,014;7;28;28/07/2014;2;342.09;947
8,881;4;TOM JOBIM;3;TECLADO;1;APPLE;2,014;2;5;05/02/2014;2;342.09;42
8,923;4;TOM JOBIM;3;TECLADO;1;APPLE;2,014;11;10;10/11/2014;1;342.09;637
9,133;4;TOM JOBIM;3;TECLADO;1;APPLE;2,015;8;18;18/08/2015;3;342.09;724
9,247;4;TOM JOBIM;3;TECLADO;1;APPLE;2,014;8;26;26/08/2014;3;342.09;1,126
9,383;4;TOM JOBIM;3;TECLADO;1;APPLE;2,015;12;3;03/12/2015;3;342.09;1,203
9,952;4;TOM JOBIM;3;TECLADO;1;APPLE;2,014;4;6;06/04/2014;3;342.09;585
10,023;4;TOM JOBIM;3;TECLADO;1;APPLE;2,015;9;17;17/09/2015;1;342.09;410
10,053;4;TOM JOBIM;3;TECLADO;1;APPLE;2,014;6;7;07/06/2014;3;342.09;409
10,091;4;TOM JOBIM;3;TECLADO;1;APPLE;2,015;1;11;11/01/2015;1;342.09;657
10,310;4;TOM JOBIM;3;TECLADO;1;APPLE;2,014;2;9;09/02/2014;3;342.09;1,035
10,330;4;TOM JOBIM;3;TECLADO;1;APPLE;2,014;6;17;17/06/2014;2;342.09;195
10,552;4;TOM JOBIM;3;TECLADO;1;APPLE;2,014;9;26;26/09/2014;1;342.09;1,190
74;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,015;7;1;01/07/2015;1;342.09;1,437
76;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,015;11;8;08/11/2015;2;342.09;707
141;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,014;8;22;22/08/2014;2;342.09;1,360
155;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,014;11;5;05/11/2014;3;342.09;569
233;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,015;7;22;22/07/2015;1;342.09;240
259;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,014;6;8;08/06/2014;2;342.09;387
372;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,014;11;19;19/11/2014;3;342.09;100
381;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,014;5;5;05/05/2014;1;342.09;100
465;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,015;6;20;20/06/2015;2;342.09;755
520;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,015;7;16;16/07/2015;3;342.09;337
631;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,014;7;10;10/07/2014;3;342.09;1,486
850;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,014;5;18;18/05/2014;2;342.09;1,139
1,368;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,015;4;27;27/04/2015;3;342.09;899
1,471;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,015;8;18;18/08/2015;2;342.09;650
1,502;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,015;2;17;17/02/2015;1;342.09;1,325
1,853;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,014;2;20;20/02/2014;2;342.09;789
1,896;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,015;4;19;19/04/2015;1;342.09;1,398
1,963;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,014;7;8;08/07/2014;1;342.09;730
1,968;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,014;6;12;12/06/2014;2;342.09;140
2,135;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,014;4;6;06/04/2014;2;342.09;400
2,209;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,015;2;23;23/02/2015;2;342.09;1,011
2,246;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,014;11;11;11/11/2014;2;342.09;951
2,324;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,015;4;25;25/04/2015;2;342.09;1,449
2,369;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,014;8;3;03/08/2014;1;342.09;131
2,419;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,014;8;5;05/08/2014;2;342.09;1,315
2,951;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,015;3;11;11/03/2015;3;342.09;521
2,970;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,015;7;27;27/07/2015;3;342.09;801
2,994;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,014;3;9;09/03/2014;1;342.09;513
3,161;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,014;4;22;22/04/2014;1;342.09;123
3,193;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,015;7;26;26/07/2015;1;342.09;359
3,398;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,014;2;18;18/02/2014;3;342.09;1,421
3,721;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,015;12;28;28/12/2015;2;342.09;477
4,073;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,015;8;4;04/08/2015;1;342.09;615
4,200;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,014;12;17;17/12/2014;2;342.09;539
4,262;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,015;3;18;18/03/2015;2;342.09;1,395
4,271;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,014;9;12;12/09/2014;2;342.09;1,312
4,495;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,014;4;5;05/04/2014;2;342.09;482
4,895;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,015;12;7;07/12/2015;3;342.09;846
5,195;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,014;7;20;20/07/2014;2;342.09;1,169
5,207;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,014;4;8;08/04/2014;1;342.09;994
5,266;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,015;8;8;08/08/2015;3;342.09;127
5,643;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,014;9;27;27/09/2014;3;342.09;308
5,687;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,015;7;28;28/07/2015;1;342.09;401
5,804;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,014;7;8;08/07/2014;1;342.09;209
6,022;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,015;6;24;24/06/2015;2;342.09;1,497
6,202;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,014;10;10;10/10/2014;1;342.09;1,108
6,207;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,014;3;4;04/03/2014;3;342.09;568
6,265;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,015;12;7;07/12/2015;2;342.09;737
6,363;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,014;9;18;18/09/2014;3;342.09;641
6,893;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,015;3;1;01/03/2015;1;342.09;1,349
6,938;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,015;9;4;04/09/2015;2;342.09;76
6,960;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,015;4;8;08/04/2015;3;342.09;226
7,129;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,015;11;5;05/11/2015;3;342.09;639
7,253;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,015;2;22;22/02/2015;3;342.09;1,214
7,262;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,015;9;13;13/09/2015;3;342.09;477
7,305;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,015;8;18;18/08/2015;1;342.09;1,202
7,341;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,015;12;23;23/12/2015;3;342.09;1,004
7,382;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,014;8;23;23/08/2014;1;342.09;1,165
7,556;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,015;11;15;15/11/2015;1;342.09;644
7,702;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,015;11;27;27/11/2015;2;342.09;1,310
7,956;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,014;12;16;16/12/2014;1;342.09;1,350
8,089;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,014;4;7;07/04/2014;2;342.09;66
8,420;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,014;7;22;22/07/2014;3;342.09;704
8,503;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,015;11;21;21/11/2015;1;342.09;339
8,993;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,015;8;7;07/08/2015;3;342.09;715
9,023;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,015;12;8;08/12/2015;2;342.09;328
9,026;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,015;1;16;16/01/2015;2;342.09;917
9,193;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,015;2;11;11/02/2015;3;342.09;171
9,304;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,015;2;17;17/02/2015;3;342.09;191
9,328;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,015;9;13;13/09/2015;2;342.09;731
9,357;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,015;8;14;14/08/2015;1;342.09;5
9,474;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,014;7;10;10/07/2014;2;342.09;1,295
9,751;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,015;6;20;20/06/2015;2;342.09;494
9,791;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,015;1;20;20/01/2015;3;342.09;106
9,823;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,015;3;21;21/03/2015;2;342.09;1,041
9,935;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,015;11;26;26/11/2015;3;342.09;891
10,333;5;EDSON ARANTES;3;TECLADO;1;APPLE;2,015;2;4;04/02/2015;1;342.09;231
25;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,014;5;10;10/05/2014;1;342.09;1,148
36;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,015;2;24;24/02/2015;1;342.09;1,431
95;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,014;4;1;01/04/2014;2;342.09;683
131;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,015;11;19;19/11/2015;1;342.09;115
212;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,015;6;16;16/06/2015;2;342.09;510
302;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,014;6;18;18/06/2014;3;342.09;704
315;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,015;6;5;05/06/2015;1;342.09;923
973;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,014;9;7;07/09/2014;1;342.09;585
1,170;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,014;7;11;11/07/2014;1;342.09;1,252
1,416;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,014;5;13;13/05/2014;1;342.09;1,076
1,584;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,014;8;28;28/08/2014;1;342.09;127
1,588;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,014;11;15;15/11/2014;1;342.09;32
1,852;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,015;2;26;26/02/2015;1;342.09;158
1,959;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,015;11;28;28/11/2015;3;342.09;1,318
2,040;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,014;3;1;01/03/2014;1;342.09;97
2,070;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,014;3;1;01/03/2014;3;342.09;524
2,282;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,014;7;16;16/07/2014;3;342.09;1,467
2,349;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,014;10;9;09/10/2014;1;342.09;774
2,487;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,014;5;11;11/05/2014;1;342.09;1,333
2,491;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,014;10;4;04/10/2014;2;342.09;625
2,655;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,015;11;26;26/11/2015;1;342.09;880
2,691;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,014;9;11;11/09/2014;3;342.09;1,145
2,881;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,015;6;15;15/06/2015;1;342.09;866
3,433;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,015;4;12;12/04/2015;3;342.09;14
3,643;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,015;1;25;25/01/2015;3;342.09;467
3,664;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,015;10;20;20/10/2015;2;342.09;532
3,709;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,014;12;19;19/12/2014;1;342.09;18
3,828;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,015;12;2;02/12/2015;2;342.09;1,079
3,870;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,015;3;7;07/03/2015;3;342.09;866
3,892;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,015;3;7;07/03/2015;2;342.09;818
4,004;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,014;5;25;25/05/2014;3;342.09;1,011
4,120;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,015;9;8;08/09/2015;1;342.09;1,462
4,312;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,015;7;9;09/07/2015;2;342.09;600
4,405;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,015;7;9;09/07/2015;1;342.09;854
4,491;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,015;6;10;10/06/2015;1;342.09;57
4,575;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,015;9;1;01/09/2015;1;342.09;386
4,656;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,015;11;6;06/11/2015;1;342.09;1,189
4,734;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,014;6;11;11/06/2014;1;342.09;867
4,802;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,014;2;26;26/02/2014;3;342.09;844
5,143;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,015;3;28;28/03/2015;3;342.09;962
5,320;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,015;1;1;01/01/2015;1;342.09;1,264
5,404;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,014;10;7;07/10/2014;2;342.09;1,442
5,461;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,014;4;2;02/04/2014;1;342.09;304
5,601;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,015;2;10;10/02/2015;1;342.09;363
5,782;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,015;4;1;01/04/2015;2;342.09;917
5,794;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,015;9;19;19/09/2015;1;342.09;1,419
5,915;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,015;10;28;28/10/2015;1;342.09;266
5,922;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,014;6;19;19/06/2014;1;342.09;469
6,021;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,014;11;6;06/11/2014;2;342.09;549
6,537;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,015;3;21;21/03/2015;3;342.09;1,392
6,551;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,014;3;26;26/03/2014;3;342.09;697
6,698;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,014;12;24;24/12/2014;3;342.09;1,124
6,759;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,015;6;16;16/06/2015;1;342.09;78
6,890;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,015;8;5;05/08/2015;2;342.09;1,009
6,933;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,015;3;9;09/03/2015;2;342.09;1,422
7,020;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,014;4;7;07/04/2014;1;342.09;13
7,121;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,015;4;4;04/04/2015;3;342.09;437
7,167;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,015;3;6;06/03/2015;2;342.09;516
7,188;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,014;6;12;12/06/2014;3;342.09;243
7,250;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,014;10;16;16/10/2014;3;342.09;258
7,275;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,014;11;14;14/11/2014;1;342.09;1,311
7,291;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,014;7;4;04/07/2014;3;342.09;1,396
7,314;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,015;4;16;16/04/2015;1;342.09;863
7,603;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,014;11;23;23/11/2014;3;342.09;386
7,722;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,015;3;22;22/03/2015;2;342.09;1,109
7,934;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,015;5;3;03/05/2015;3;342.09;543
8,153;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,014;9;22;22/09/2014;1;342.09;321
8,191;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,014;1;16;16/01/2014;1;342.09;1,057
8,330;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,015;8;20;20/08/2015;1;342.09;983
8,744;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,014;1;20;20/01/2014;3;342.09;861
8,878;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,015;1;24;24/01/2015;3;342.09;380
8,926;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,014;7;11;11/07/2014;2;342.09;423
8,936;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,014;6;22;22/06/2014;1;342.09;430
8,988;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,014;3;23;23/03/2014;3;342.09;196
9,013;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,015;3;17;17/03/2015;2;342.09;418
9,044;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,014;3;20;20/03/2014;3;342.09;1,293
9,238;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,015;8;25;25/08/2015;2;342.09;1,069
9,318;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,014;7;16;16/07/2014;3;342.09;150
9,399;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,014;7;8;08/07/2014;2;342.09;714
9,673;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,015;9;12;12/09/2015;1;342.09;355
9,809;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,014;1;10;10/01/2014;1;342.09;1,315
9,905;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,014;11;8;08/11/2014;1;342.09;1,250
10,101;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,015;7;24;24/07/2015;2;342.09;1,154
10,130;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,014;11;15;15/11/2014;1;342.09;647
10,275;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,015;10;15;15/10/2015;2;342.09;41
10,311;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,014;3;27;27/03/2014;2;342.09;515
10,349;6;REGINALDO ROSSI;3;TECLADO;1;APPLE;2,015;6;18;18/06/2015;2;342.09;1,217
47;1;JOÃO DO PULO;2;MOUSE;2;MICROSOFT;2,015;10;27;27/10/2015;3;25.9;9
91;1;JOÃO DO PULO;2;MOUSE;2;MICROSOFT;2,015;10;3;03/10/2015;1;25.9;1,259
156;1;JOÃO DO PULO;2;MOUSE;2;MICROSOFT;2,015;9;6;06/09/2015;1;25.9;1,250
599;1;JOÃO DO PULO;2;MOUSE;2;MICROSOFT;2,015;7;22;22/07/2015;1;25.9;698
615;1;JOÃO DO PULO;2;MOUSE;2;MICROSOFT;2,014;10;13;13/10/2014;3;25.9;1,156
752;1;JOÃO DO PULO;2;MOUSE;2;MICROSOFT;2,015;10;12;12/10/2015;1;25.9;775
915;1;JOÃO DO PULO;2;MOUSE;2;MICROSOFT;2,014;8;8;08/08/2014;2;25.9;135
932;1;JOÃO DO PULO;2;MOUSE;2;MICROSOFT;2,015;10;4;04/10/2015;3;25.9;215
1,059;1;JOÃO DO PULO;2;MOUSE;2;MICROSOFT;2,014;7;18;18/07/2014;1;25.9;863
1,266;1;JOÃO DO PULO;2;MOUSE;2;MICROSOFT;2,015;12;24;24/12/2015;1;25.9;383
1,326;1;JOÃO DO PULO;2;MOUSE;2;MICROSOFT;2,015;7;9;09/07/2015;2;25.9;227
1,345;1;JOÃO DO PULO;2;MOUSE;2;MICROSOFT;2,014;6;18;18/06/2014;2;25.9;746
1,360;1;JOÃO DO PULO;2;MOUSE;2;MICROSOFT;2,014;3;4;04/03/2014;1;25.9;1,129
1,372;1;JOÃO DO PULO;2;MOUSE;2;MICROSOFT;2,015;11;24;24/11/2015;3;25.9;1,143
1,556;1;JOÃO DO PULO;2;MOUSE;2;MICROSOFT;2,014;10;16;16/10/2014;1;25.9;1,256
1,560;1;JOÃO DO PULO;2;MOUSE;2;MICROSOFT;2,015;6;5;05/06/2015;1;25.9;581
1,676;1;JOÃO DO PULO;2;MOUSE;2;MICROSOFT;2,014;7;11;11/07/2014;3;25.9;4
1,899;1;JOÃO DO PULO;2;MOUSE;2;MICROSOFT;2,014;3;4;04/03/2014;1;25.9;177
2,076;1;JOÃO DO PULO;2;MOUSE;2;MICROSOFT;2,015;10;27;27/10/2015;3;25.9;549
2,154;1;JOÃO DO PULO;2;MOUSE;2;MICROSOFT;2,015;8;8;08/08/2015;1;25.9;781
2,171;1;JOÃO DO PULO;2;MOUSE;2;MICROSOFT;2,015;11;24;24/11/2015;1;25.9;738
